m,xi_d,dtheta_deg,depth_frac,r1_mm,r2_mm,eta_bar,delta_eta,ratio_split_over_mean,B_signed,B_sign,psi_lower_deg,theta0_hat_deg,s_bar_radial_pct,s_bar_azavg_pct
3,0.2,90,0.5,16.632,22.631999999999998,-0.05736545950684738,0.0011255264769221862,0.01962028172698309,678638.9197198983,+,52.91831180523292,22.91831180523291,24.810964083175797,6.202741020793949
3,0.5,10,0.1,22.980000000000004,28.980000000000004,-0.0014863601898118261,0.002480637391341255,1.6689342249238421,1495706.332986605,+,52.91831180523293,22.918311805232936,7.684310018903591,0.2134530560806553
3,0.5,10,0.25,22.980000000000004,28.980000000000004,-0.003038533276107109,0.005544668003149233,1.8247843611747177,3343171.023530551,+,52.91831180523293,22.918311805232936,16.392958412098302,0.4553599558916195
3,0.5,10,0.5,22.980000000000004,28.980000000000004,-0.004159989575546882,0.009230112963268543,2.218782714630993,5565319.00290272,+,52.91831180523293,22.918311805232936,24.810964083175808,0.6891934467548835
3,0.5,20,0.1,22.980000000000004,28.980000000000004,-0.0029727203796236523,0.004296589996958173,1.4453394360293392,2590639.361935333,+,52.91831180523293,22.918311805232936,7.684310018903591,0.4269061121613106
3,0.5,20,0.25,22.980000000000004,28.980000000000004,-0.006077066552214218,0.009603646692555944,1.5803096132058638,5790542.071146961,+,52.91831180523293,22.918311805232936,16.392958412098302,0.910719911783239
3,0.5,20,0.5,22.980000000000004,28.980000000000004,-0.008319979151093764,0.015987024611981246,1.921522196348239,9639415.273356076,+,52.91831180523293,22.918311805232936,24.810964083175808,1.378386893509767
3,0.5,30,0.1,22.980000000000004,28.980000000000004,-0.004459080569435479,0.00496127478268251,1.1126228166158947,2991412.66597321,+,52.91831180523293,22.918311805232936,7.684310018903591,0.6403591682419658
3,0.5,30,0.25,22.980000000000004,28.980000000000004,-0.009115599828321328,0.011089336006298465,1.2165229074498116,6686342.047061102,+,52.91831180523293,22.918311805232936,16.392958412098302,1.3660798676748582
3,0.5,30,0.5,22.980000000000004,28.980000000000004,-0.012479968726640644,0.018460225926537087,1.4791884764206622,11130638.00580544,+,52.91831180523293,22.918311805232936,24.810964083175808,2.06758034026465
3,0.5,45,0.1,22.980000000000004,28.980000000000004,-0.006688620854153218,0.003508151042164618,0.5244954256879838,2115248.1814369853,+,52.91831180523293,22.918311805232936,7.684310018903591,0.9605387523629488
3,0.5,45,0.25,22.980000000000004,28.980000000000004,-0.013673399742481992,0.007841344688909794,0.5734743982176912,4727957.802809648,+,52.91831180523293,22.918311805232936,16.392958412098302,2.049119801512288
3,0.5,45,0.5,22.980000000000004,28.980000000000004,-0.01871995308996097,0.013053350934890092,0.6972961348866985,7870549.612837738,+,52.91831180523293,22.918311805232936,24.810964083175808,3.1013705103969755
