xi_d,s_bar,sigma_rel,n_real,seed,abs_err_xi_mm_median,abs_err_xi_mm_iqr,abs_err_xi_mm_p90,abs_err_xi_mm_p95,abs_err_s_pp_median,abs_err_s_pp_p95,bias_xi_mm,bias_s_pp,std_xi_mm,std_s_pp,crlb_xi_mm,crlb_s_pp,ratio_std_over_crlb_xi,ratio_std_over_crlb_s,boundary_hit_prob,coverage95_xi,coverage95_s,cond2,mass_coupling,n_starts,free_w,truth_model,corr_xi_s,ellipse_major,ellipse_minor,ellipse_angle_deg,n_real_requested,reduced,surrogate_half_xi,loo_xi_resid_rel_median,loo_xi_resid_rel_p95,width_transfer_resid_rel_median
0.2,0.12,0.003,1000,20260811,0.45166061948610503,0.5696179391242674,1.299296595221242,2.2950523997227408,0.7022956968671584,1.9447101260337842,-0.26255568603566304,0.11785121904122144,1.0354846120589036,1.0248538793126463,0.6608145501770736,1.018931705251732,1.566982161305971,1.0058121403332434,0.034,0.899,0.952,17.95834973641421,exact,4,False,self_consistent_linear,0.17280705947066138,0.04896940360088803,0.010087459777524321,-177.8354431062521,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.2,0.135,0.0001,1000,20260812,0.012638646453705618,0.016080531677443423,0.03156183086712822,0.037340252174137674,0.022126743046307906,0.06504586835354584,-0.0006377283254378841,-0.0007102535038273295,0.018913864901909765,0.03281041817459627,0.019604731547249458,0.0340405630631524,0.9647602088467964,0.9638623812927549,0.0,0.957,0.955,16.379985758801503,exact,4,False,self_consistent_linear,0.9818534672023591,0.0009503658638436323,5.852186469959883e-05,-160.10181812952368,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.2,0.135,0.0003,1000,20260813,0.040020050673669816,0.04805169287353919,0.09356001771097183,0.10915525099168674,0.06837508544526305,0.19091037183476314,0.0016961374119311772,0.005314258434664807,0.05755287262024734,0.09943429792528247,0.058814194641748384,0.10212168918945724,0.9785541223647781,0.9736844221290827,0.0,0.957,0.959,16.379985758801507,exact,4,False,self_consistent_linear,0.9810622860380033,0.002890271705430464,0.00018124320097125503,-160.18801540932535,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.2,0.135,0.001,1000,20260814,0.12714329736680802,0.16572764039544358,0.3188571995738536,0.38075278710606764,0.2158206987757469,0.6426188097182084,-0.005380018642492055,0.004423791638016877,0.19456393178095044,0.33183911948987777,0.19604731547249574,0.340405630631526,0.9924335424437197,0.9748344023400685,0.0,0.95,0.961,16.379985758801517,exact,4,False,self_consistent_linear,0.9803655070326327,0.00975589192216476,0.0006167225019883749,-160.43438414682544,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.2,0.135,0.003,1000,20260815,0.39672684615940734,0.5053672915497989,1.0074713889647409,1.3817632044985013,0.6956715989396456,1.9926433924029259,-0.12688329478695687,0.196759307786364,0.8919627123465311,1.0396681626055189,0.5881419464174847,1.0212168918945739,1.5165772782908826,1.0180679254890836,0.025,0.928,0.952,16.37998575880151,exact,4,False,self_consistent_linear,0.21978975290217964,0.042218925563223715,0.010126676107086147,-176.70745257613876,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.2,0.15,0.0001,1000,20260816,0.01230068041630582,0.01475258645332432,0.029160368652648767,0.0341439458291225,0.022880025248457614,0.06818179313314755,-0.00036957981649161686,-0.0005982710107643535,0.0177753707603466,0.03431825036503286,0.01766961943304832,0.034126231691299164,1.005984923880165,1.005626717753975,0.0,0.952,0.943,15.164527583165933,exact,4,False,self_consistent_linear,0.9806988712054999,0.0009053035655963323,6.226363814686988e-05,-158.0576440721293,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.2,0.15,0.0003,1000,20260817,0.034681298592465576,0.04219559366739935,0.08487186901478092,0.10285894791246065,0.06766253033502201,0.19581896865459414,-0.0022378190449783802,-0.0036757011169405913,0.05213001462502798,0.10054612660288127,0.053008858299144895,0.1023786950738974,0.9834208148917803,0.9821000993449529,0.0,0.953,0.959,15.16452758316593,exact,4,False,self_consistent_linear,0.9829242897932816,0.0026553468957952126,0.00017165589270394088,-158.04499650874962,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.2,0.15,0.001,1000,20260818,0.11533391772871576,0.15064269606129088,0.2960551732579488,0.3533667020120004,0.2199750648490456,0.6773736247148994,-0.016661991166574346,-0.016418224907114583,0.1785725554624445,0.3381999350823537,0.17669619433048214,0.3412623169129897,1.0106191372093327,0.9910263112014891,0.0,0.943,0.943,15.164527583165933,exact,4,False,self_consistent_linear,0.9791340270424935,0.009069083570867734,0.0006395376093906711,-158.4630668691511,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.2,0.15,0.003,1000,20260819,0.3457243364475403,0.4293249657130207,0.8935437680818277,1.2008524274760881,0.6809013787522133,1.8099204345588673,-0.09814920308962496,0.04341888596919478,0.6637058396168086,0.9773120915417743,0.5300885829914499,1.0237869507389756,1.2520659016485813,0.9546049506065148,0.005,0.924,0.979,15.164527583165935,exact,4,False,self_consistent_linear,0.6450885451099784,0.03202907624901327,0.007313133164537662,-168.00019556408841,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.25,0.12,0.0001,1000,20260820,0.011265064088971308,0.013227794743960165,0.026541647104722677,0.03134595840739596,0.021560367557649923,0.0594645347717125,8.993683595032844e-05,0.0006021388127772933,0.016112053773240452,0.03120905853731814,0.01634340669219025,0.03153547292410423,0.9858442659289417,0.9896492946983333,0.0,0.954,0.958,12.016764367998958,exact,4,False,self_consistent_linear,0.971130488574009,0.0008200067366265913,6.913148589754129e-05,-158.13219457848632,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.25,0.12,0.0003,1000,20260821,0.033318147381377915,0.04223218768149403,0.08079842901185738,0.09509263544101888,0.06352171611907903,0.18079828576481574,0.0012889417255972316,0.002200994299330407,0.04972817744841533,0.09437857919341691,0.04903022007657072,0.09460641877231264,1.0142352486028945,0.9975917111983271,0.0,0.953,0.956,12.016764367998963,exact,4,False,self_consistent_linear,0.9718346980309462,0.002524050291359886,0.00020708792114029133,-158.52846910736707,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.25,0.12,0.001,1000,20260822,0.11211641646119742,0.12783050372370464,0.26384475539673485,0.3291754190550843,0.21611891419295176,0.6248379288232134,-0.0040675875015874,0.0014101410491678442,0.16364569068514354,0.3144797949923699,0.16343406692190246,0.3153547292410423,1.0012948571079872,0.9972255553269231,0.0,0.943,0.944,12.016764367998961,exact,4,False,self_consistent_linear,0.9704527273346497,0.008318813467762854,0.0007054430864413218,-158.30089872370309,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.25,0.12,0.003,1000,20260823,0.3301303688186863,0.40625117748048334,0.8206657589321736,0.9830399875319294,0.6071299335853285,1.8126189977634235,-0.059499764670008434,-0.03513878759136886,0.5545900673823192,0.9213046813487903,0.4903022007657074,0.946064187723127,1.131118862032871,0.973828936032422,0.002,0.943,0.956,12.016764367998956,exact,4,False,self_consistent_linear,0.8501072244977159,0.02739085418734155,0.004642403937424518,-162.85465737290326,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.25,0.135,0.0001,1000,20260824,0.009597182831445781,0.011636064142247472,0.02262501859122242,0.026779168947631146,0.02007840596511684,0.05930298295001905,0.0009499610853162685,0.00214429771486504,0.01388281163619096,0.030318475976010534,0.01454995307566149,0.03164038633512082,0.9541482068016771,0.9582207895596089,0.0,0.962,0.956,11.089010325172573,exact,4,False,self_consistent_linear,0.9672399936853783,0.0007193356305967235,7.020017953351529e-05,-155.66999171044756,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
